date,time,open,high,low,close,volume
2022.11.28,04:45,1.03626,1.03651,1.03591,1.03608,1024
2022.11.28,05:00,1.03609,1.03612,1.03537,1.03549,681
2022.11.28,05:15,1.03548,1.03574,1.03529,1.03535,597
2022.11.28,05:30,1.03534,1.03556,1.03509,1.03547,599
2022.11.28,05:45,1.03546,1.03563,1.03517,1.03548,701
2022.11.28,06:00,1.03547,1.03574,1.03515,1.03546,613
2022.11.28,06:15,1.03547,1.03596,1.03547,1.03592,514
2022.11.28,06:30,1.03593,1.03609,1.03566,1.03594,569
2022.11.28,06:45,1.03593,1.03629,1.03571,1.03622,614
2022.11.28,07:00,1.03621,1.03621,1.03533,1.03588,895
2022.11.28,07:15,1.03588,1.03592,1.03501,1.03505,617
2022.11.28,07:30,1.03504,1.03554,1.03489,1.03533,631
2022.11.28,07:45,1.03534,1.03536,1.03468,1.03509,753
2022.11.28,08:00,1.03508,1.03572,1.03482,1.03566,972
2022.11.28,08:15,1.03567,1.03635,1.03555,1.03605,849
2022.11.28,08:30,1.03604,1.03716,1.03603,1.03716,871
2022.11.28,08:45,1.03723,1.03750,1.03701,1.03715,1010
2022.11.28,09:00,1.03716,1.03824,1.03703,1.03808,1353
2022.11.28,09:15,1.03809,1.03836,1.03758,1.03758,1362
2022.11.28,09:30,1.03757,1.03784,1.03708,1.03772,1222
2022.11.28,09:45,1.03773,1.03851,1.03731,1.03740,1433
2022.11.28,10:00,1.03739,1.03958,1.03673,1.03899,2634
2022.11.28,10:15,1.03900,1.04085,1.03886,1.04063,1875
2022.11.28,10:30,1.04063,1.04352,1.04054,1.04306,3101
2022.11.28,10:45,1.04306,1.04406,1.04227,1.04393,2780
2022.11.28,11:00,1.04392,1.04470,1.04331,1.04452,2620
2022.11.28,11:15,1.04452,1.04562,1.04430,1.04480,1849
2022.11.28,11:30,1.04480,1.04539,1.04429,1.04526,1832
2022.11.28,11:45,1.04527,1.04528,1.04421,1.04478,1682
2022.11.28,12:00,1.04477,1.04568,1.04391,1.04562,1546
2022.11.28,12:15,1.04563,1.04786,1.04527,1.04736,2028
2022.11.28,12:30,1.04735,1.04819,1.04684,1.04779,1507
2022.11.28,12:45,1.04781,1.04781,1.04707,1.04741,1294
2022.11.28,13:00,1.04740,1.04947,1.04724,1.04936,1850
2022.11.28,13:15,1.04938,1.04941,1.04817,1.04870,1572
2022.11.28,13:30,1.04869,1.04968,1.04786,1.04811,2040
2022.11.28,13:45,1.04813,1.04815,1.04721,1.04742,1819
2022.11.28,14:00,1.04744,1.04761,1.04589,1.04673,1645
2022.11.28,14:15,1.04674,1.04704,1.04616,1.04674,1546
2022.11.28,14:30,1.04673,1.04731,1.04651,1.04677,1333
2022.11.28,14:45,1.04677,1.04773,1.04667,1.04730,1566
2022.11.28,15:00,1.04730,1.04769,1.04617,1.04629,1794
2022.11.28,15:15,1.04630,1.04631,1.04444,1.04489,1955
2022.11.28,15:30,1.04488,1.04555,1.04463,1.04551,1426
2022.11.28,15:45,1.04552,1.04656,1.04549,1.04629,1270
2022.11.28,16:00,1.04629,1.04629,1.04408,1.04489,2057
2022.11.28,16:15,1.04490,1.04491,1.04357,1.04366,1467
2022.11.28,16:30,1.04367,1.04506,1.04317,1.04344,2933
2022.11.28,16:45,1.04345,1.04381,1.04219,1.04300,1947
2022.11.28,17:00,1.04299,1.04336,1.04222,1.04307,2201
2022.11.28,17:15,1.04307,1.04331,1.04098,1.04120,1995
2022.11.28,17:30,1.04120,1.04183,1.04021,1.04047,2313
2022.11.28,17:45,1.04048,1.04073,1.03907,1.03982,3201
2022.11.28,18:00,1.03981,1.04020,1.03866,1.03902,2378
2022.11.28,18:15,1.03903,1.03907,1.03792,1.03830,1648
2022.11.28,18:30,1.03830,1.03849,1.03764,1.03774,1459
2022.11.28,18:45,1.03775,1.03861,1.03766,1.03851,1171
2022.11.28,19:00,1.03850,1.03882,1.03684,1.03737,2790
2022.11.28,19:15,1.03738,1.03812,1.03721,1.03745,1839
2022.11.28,19:30,1.03744,1.03848,1.03744,1.03794,1237
2022.11.28,19:45,1.03795,1.03825,1.03695,1.03697,1059
2022.11.28,20:00,1.03697,1.03730,1.03625,1.03666,1138
2022.11.28,20:15,1.03667,1.03667,1.03562,1.03573,957
2022.11.28,20:30,1.03573,1.03657,1.03573,1.03616,801
2022.11.28,20:45,1.03614,1.03631,1.03582,1.03613,869
2022.11.28,21:00,1.03612,1.03636,1.03533,1.03542,687
2022.11.28,21:15,1.03543,1.03554,1.03505,1.03524,589
2022.11.28,21:30,1.03524,1.03551,1.03483,1.03500,531
2022.11.28,21:45,1.03501,1.03502,1.03372,1.03378,659
2022.11.28,22:00,1.03380,1.03401,1.03351,1.03364,766
2022.11.28,22:15,1.03363,1.03369,1.03303,1.03345,724
2022.11.28,22:30,1.03344,1.03403,1.03326,1.03399,638
2022.11.28,22:45,1.03400,1.03400,1.03323,1.03357,607
2022.11.28,23:00,1.03357,1.03402,1.03337,1.03402,436
2022.11.28,23:15,1.03402,1.03420,1.03396,1.03407,406
2022.11.28,23:30,1.03408,1.03419,1.03397,1.03401,315
2022.11.28,23:45,1.03402,1.03421,1.03397,1.03409,239
2022.11.29,00:00,1.03400,1.03400,1.03367,1.03367,20
2022.11.29,00:15,1.03367,1.03418,1.03365,1.03410,871
2022.11.29,00:30,1.03410,1.03418,1.03392,1.03415,312
2022.11.29,00:45,1.03416,1.03422,1.03406,1.03415,205
2022.11.29,01:00,1.03415,1.03455,1.03397,1.03442,329
2022.11.29,01:15,1.03442,1.03466,1.03434,1.03451,268
2022.11.29,01:30,1.03451,1.03455,1.03418,1.03432,256
2022.11.29,01:45,1.03432,1.03451,1.03420,1.03433,227
2022.11.29,02:00,1.03434,1.03473,1.03426,1.03471,510
2022.11.29,02:15,1.03472,1.03499,1.03469,1.03469,429
2022.11.29,02:30,1.03470,1.03471,1.03444,1.03450,305
2022.11.29,02:45,1.03452,1.03505,1.03398,1.03403,641
2022.11.29,03:00,1.03404,1.03435,1.03365,1.03415,1010
2022.11.29,03:15,1.03416,1.03470,1.03342,1.03468,1040
2022.11.29,03:30,1.03467,1.03570,1.03463,1.03567,1157
2022.11.29,03:45,1.03568,1.03625,1.03543,1.03597,1132
2022.11.29,04:00,1.03596,1.03614,1.03550,1.03613,688
2022.11.29,04:15,1.03614,1.03619,1.03561,1.03574,643
2022.11.29,04:30,1.03573,1.03614,1.03549,1.03553,717
2022.11.29,04:45,1.03555,1.03561,1.03484,1.03489,643
2022.11.29,05:00,1.03489,1.03620,1.03473,1.03616,677
2022.11.29,05:15,1.03615,1.03762,1.03611,1.03733,1423
2022.11.29,05:30,1.03732,1.03797,1.03727,1.03796,1338
2022.11.29,05:45,1.03792,1.03832,1.03778,1.03789,1134
2022.11.29,06:00,1.03788,1.03808,1.03759,1.03794,1026
2022.11.29,06:15,1.03795,1.03807,1.03755,1.03755,768
2022.11.29,06:30,1.03754,1.03850,1.03752,1.03835,571
2022.11.29,06:45,1.03836,1.03944,1.03833,1.03927,760
2022.11.29,07:00,1.03930,1.03930,1.03858,1.03869,784
2022.11.29,07:15,1.03867,1.03909,1.03809,1.03852,606
2022.11.29,07:30,1.03850,1.03869,1.03801,1.03869,543
2022.11.29,07:45,1.03870,1.03878,1.03831,1.03867,754
2022.11.29,08:00,1.03868,1.03896,1.03838,1.03866,663
2022.11.29,08:15,1.03866,1.03867,1.03768,1.03801,884
2022.11.29,08:30,1.03800,1.03826,1.03673,1.03748,1496
2022.11.29,08:45,1.03748,1.03756,1.03522,1.03589,1581
2022.11.29,09:00,1.03590,1.03660,1.03531,1.03653,1691
2022.11.29,09:15,1.03654,1.03745,1.03638,1.03699,1816
2022.11.29,09:30,1.03699,1.03705,1.03596,1.03696,1497
2022.11.29,09:45,1.03698,1.03874,1.03696,1.03814,1846
2022.11.29,10:00,1.03813,1.03813,1.03508,1.03539,2560
2022.11.29,10:15,1.03542,1.03673,1.03542,1.03670,1875
2022.11.29,10:30,1.03669,1.03849,1.03656,1.03829,1614
2022.11.29,10:45,1.03830,1.03926,1.03817,1.03830,1664
2022.11.29,11:00,1.03829,1.03873,1.03736,1.03744,1771
2022.11.29,11:15,1.03744,1.03809,1.03681,1.03731,1268
2022.11.29,11:30,1.03730,1.03748,1.03630,1.03712,1650
2022.11.29,11:45,1.03714,1.03716,1.03558,1.03648,1770
2022.11.29,12:00,1.03647,1.03831,1.03636,1.03830,1370
2022.11.29,12:15,1.03829,1.03854,1.03723,1.03766,1187
2022.11.29,12:30,1.03765,1.03831,1.03739,1.03786,998
2022.11.29,12:45,1.03788,1.03933,1.03783,1.03824,1271
2022.11.29,13:00,1.03823,1.03861,1.03688,1.03724,1321
2022.11.29,13:15,1.03725,1.03766,1.03674,1.03740,1155
2022.11.29,13:30,1.03739,1.03781,1.03716,1.03740,921
2022.11.29,13:45,1.03741,1.03826,1.03708,1.03825,917
2022.11.29,14:00,1.03824,1.03835,1.03741,1.03767,1153
2022.11.29,14:15,1.03768,1.03779,1.03670,1.03674,854
2022.11.29,14:30,1.03674,1.03702,1.03610,1.03618,1097
2022.11.29,14:45,1.03620,1.03774,1.03600,1.03756,1267
2022.11.29,15:00,1.03754,1.03843,1.03653,1.03654,2089
2022.11.29,15:15,1.03654,1.03703,1.03614,1.03615,1885
2022.11.29,15:30,1.03614,1.03632,1.03547,1.03624,1940
2022.11.29,15:45,1.03626,1.03669,1.03248,1.03301,2883
2022.11.29,16:00,1.03301,1.03464,1.03257,1.03390,2358
2022.11.29,16:15,1.03391,1.03391,1.03261,1.03304,2157
2022.11.29,16:30,1.03303,1.03458,1.03282,1.03385,2511
2022.11.29,16:45,1.03386,1.03472,1.03373,1.03398,2134
2022.11.29,17:00,1.03398,1.03654,1.03389,1.03562,2664
2022.11.29,17:15,1.03563,1.03730,1.03535,1.03672,2433
2022.11.29,17:30,1.03670,1.03713,1.03603,1.03610,2149
2022.11.29,17:45,1.03611,1.03660,1.03507,1.03562,2037
2022.11.29,18:00,1.03561,1.03583,1.03328,1.03411,2259
2022.11.29,18:15,1.03410,1.03423,1.03314,1.03397,1803
2022.11.29,18:30,1.03397,1.03540,1.03377,1.03531,1356
2022.11.29,18:45,1.03531,1.03574,1.03458,1.03552,1448
2022.11.29,19:00,1.03551,1.03553,1.03463,1.03467,1211
2022.11.29,19:15,1.03468,1.03484,1.03360,1.03370,1144
2022.11.29,19:30,1.03369,1.03473,1.03363,1.03465,1323
2022.11.29,19:45,1.03466,1.03472,1.03377,1.03401,1239
2022.11.29,20:00,1.03401,1.03461,1.03367,1.03460,911
2022.11.29,20:15,1.03459,1.03463,1.03319,1.03331,1303
2022.11.29,20:30,1.03330,1.03342,1.03315,1.03323,768
2022.11.29,20:45,1.03324,1.03386,1.03280,1.03379,716
2022.11.29,21:00,1.03378,1.03455,1.03378,1.03434,1101
2022.11.29,21:15,1.03435,1.03438,1.03312,1.03316,923
2022.11.29,21:30,1.03316,1.03342,1.03291,1.03302,918
2022.11.29,21:45,1.03303,1.03307,1.03224,1.03277,1413
2022.11.29,22:00,1.03275,1.03279,1.03199,1.03250,1087
2022.11.29,22:15,1.03251,1.03272,1.03241,1.03249,656
2022.11.29,22:30,1.03248,1.03309,1.03244,1.03289,721
2022.11.29,22:45,1.03291,1.03295,1.03248,1.03256,793
2022.11.29,23:00,1.03256,1.03289,1.03244,1.03279,274
2022.11.29,23:15,1.03279,1.03297,1.03268,1.03278,258
2022.11.29,23:30,1.03278,1.03278,1.03257,1.03266,238
2022.11.29,23:45,1.03267,1.03290,1.03259,1.03283,132
2022.11.30,00:00,1.03274,1.03300,1.03242,1.03300,31
2022.11.30,00:15,1.03302,1.03310,1.03224,1.03226,277
2022.11.30,00:30,1.03225,1.03285,1.03225,1.03270,1285
2022.11.30,00:45,1.03270,1.03283,1.03261,1.03274,1538
2022.11.30,01:00,1.03272,1.03298,1.03193,1.03200,477
2022.11.30,01:15,1.03199,1.03244,1.03199,1.03243,279
2022.11.30,01:30,1.03243,1.03244,1.03212,1.03213,166
2022.11.30,01:45,1.03213,1.03237,1.03207,1.03237,229
2022.11.30,02:00,1.03236,1.03331,1.03207,1.03326,753
2022.11.30,02:15,1.03327,1.03387,1.03307,1.03363,730
2022.11.30,02:30,1.03362,1.03412,1.03323,1.03402,896
2022.11.30,02:45,1.03403,1.03434,1.03354,1.03432,806
2022.11.30,03:00,1.03431,1.03448,1.03390,1.03437,619
2022.11.30,03:15,1.03438,1.03439,1.03379,1.03395,589
2022.11.30,03:30,1.03397,1.03531,1.03360,1.03526,1363
2022.11.30,03:45,1.03527,1.03530,1.03463,1.03478,715
2022.11.30,04:00,1.03479,1.03521,1.03435,1.03440,817
2022.11.30,04:15,1.03440,1.03465,1.03410,1.03416,506
2022.11.30,04:30,1.03416,1.03463,1.03404,1.03436,693
2022.11.30,04:45,1.03437,1.03502,1.03414,1.03488,639
2022.11.30,05:00,1.03487,1.03502,1.03463,1.03464,453
2022.11.30,05:15,1.03465,1.03487,1.03435,1.03458,671
2022.11.30,05:30,1.03457,1.03498,1.03449,1.03492,502
2022.11.30,05:45,1.03491,1.03499,1.03474,1.03482,468
2022.11.30,06:00,1.03480,1.03530,1.03480,1.03517,421
2022.11.30,06:15,1.03518,1.03566,1.03504,1.03533,392
2022.11.30,06:30,1.03534,1.03601,1.03534,1.03585,569
2022.11.30,06:45,1.03585,1.03586,1.03545,1.03559,597
2022.11.30,07:00,1.03560,1.03610,1.03539,1.03594,582
2022.11.30,07:15,1.03595,1.03602,1.03549,1.03586,807
2022.11.30,07:30,1.03585,1.03590,1.03528,1.03556,737
2022.11.30,07:45,1.03557,1.03586,1.03486,1.03487,552
2022.11.30,08:00,1.03487,1.03513,1.03459,1.03481,660
2022.11.30,08:15,1.03482,1.03540,1.03456,1.03462,728
2022.11.30,08:30,1.03463,1.03490,1.03366,1.03395,844
2022.11.30,08:45,1.03394,1.03433,1.03358,1.03424,930
2022.11.30,09:00,1.03424,1.03555,1.03391,1.03548,1044
2022.11.30,09:15,1.03549,1.03570,1.03488,1.03520,1085
2022.11.30,09:30,1.03519,1.03547,1.03487,1.03498,758
2022.11.30,09:45,1.03499,1.03572,1.03485,1.03513,1225
2022.11.30,10:00,1.03514,1.03602,1.03508,1.03533,1605
2022.11.30,10:15,1.03532,1.03567,1.03463,1.03513,1461
2022.11.30,10:30,1.03512,1.03545,1.03415,1.03527,1332
2022.11.30,10:45,1.03527,1.03702,1.03524,1.03687,1228
2022.11.30,11:00,1.03686,1.03813,1.03675,1.03741,1495
2022.11.30,11:15,1.03742,1.03785,1.03714,1.03723,924
2022.11.30,11:30,1.03722,1.03728,1.03620,1.03651,1050
2022.11.30,11:45,1.03652,1.03673,1.03567,1.03583,1193
2022.11.30,12:00,1.03582,1.03797,1.03573,1.03753,1569
2022.11.30,12:15,1.03754,1.03771,1.03645,1.03666,994
2022.11.30,12:30,1.03665,1.03682,1.03627,1.03627,767
2022.11.30,12:45,1.03628,1.03666,1.03537,1.03539,1238
2022.11.30,13:00,1.03538,1.03613,1.03510,1.03524,1355
2022.11.30,13:15,1.03523,1.03598,1.03466,1.03585,1100
2022.11.30,13:30,1.03584,1.03603,1.03556,1.03590,791
2022.11.30,13:45,1.03591,1.03669,1.03545,1.03590,1049
2022.11.30,14:00,1.03592,1.03642,1.03560,1.03640,1058
2022.11.30,14:15,1.03640,1.03642,1.03605,1.03638,899
2022.11.30,14:30,1.03637,1.03667,1.03587,1.03634,1136
2022.11.30,14:45,1.03635,1.03715,1.03622,1.03686,1016
2022.11.30,15:00,1.03684,1.03775,1.03665,1.03762,1368
2022.11.30,15:15,1.03761,1.03920,1.03731,1.03847,2399
2022.11.30,15:30,1.03844,1.03862,1.03674,1.03702,2877
2022.11.30,15:45,1.03703,1.03744,1.03573,1.03592,2377
2022.11.30,16:00,1.03589,1.03803,1.03582,1.03789,1841
2022.11.30,16:15,1.03791,1.03926,1.03788,1.03808,2041
2022.11.30,16:30,1.03806,1.04000,1.03786,1.03945,2429
2022.11.30,16:45,1.03940,1.03950,1.03776,1.03854,2650
2022.11.30,17:00,1.03865,1.03882,1.03571,1.03577,3253
2022.11.30,17:15,1.03577,1.03587,1.03355,1.03360,2345
2022.11.30,17:30,1.03359,1.03397,1.03155,1.03239,2942
2022.11.30,17:45,1.03236,1.03236,1.02947,1.02984,4138
2022.11.30,18:00,1.02985,1.03076,1.02903,1.03069,3316
2022.11.30,18:15,1.03070,1.03185,1.03026,1.03146,2139
2022.11.30,18:30,1.03147,1.03247,1.03136,1.03197,1665
2022.11.30,18:45,1.03198,1.03235,1.03180,1.03217,1275
2022.11.30,19:00,1.03217,1.03262,1.03174,1.03261,1168
2022.11.30,19:15,1.03262,1.03330,1.03160,1.03304,1402
2022.11.30,19:30,1.03303,1.03308,1.03048,1.03130,1652
2022.11.30,19:45,1.03132,1.03190,1.03109,1.03149,1193
2022.11.30,20:00,1.03148,1.03195,1.03136,1.03194,1136
2022.11.30,20:15,1.03195,1.03201,1.03126,1.03138,927
2022.11.30,20:30,1.03137,1.03765,1.03063,1.03670,5202
2022.11.30,20:45,1.03670,1.03787,1.03435,1.03719,3927
2022.11.30,21:00,1.03715,1.03890,1.03634,1.03763,3996
2022.11.30,21:15,1.03766,1.04034,1.03738,1.03880,3556
2022.11.30,21:30,1.03881,1.04011,1.03821,1.03934,2661
2022.11.30,21:45,1.03935,1.04151,1.03935,1.04136,2620
2022.11.30,22:00,1.04137,1.04226,1.04078,1.04154,1635
2022.11.30,22:15,1.04155,1.04268,1.04155,1.04220,1403
2022.11.30,22:30,1.04221,1.04286,1.04181,1.04195,1369
2022.11.30,22:45,1.04197,1.04216,1.04058,1.04075,2510
2022.11.30,23:00,1.04074,1.04088,1.03990,1.04047,1489
2022.11.30,23:15,1.04048,1.04063,1.04036,1.04057,556
2022.11.30,23:30,1.04057,1.04081,1.04012,1.04068,581
2022.11.30,23:45,1.04067,1.04081,1.04043,1.04051,234
2022.12.01,00:00,1.04053,1.04057,1.03998,1.04003,248
2022.12.01,00:15,1.04003,1.04076,1.04003,1.04064,812
2022.12.01,00:30,1.04064,1.04076,1.04015,1.04065,536
2022.12.01,00:45,1.04066,1.04097,1.04038,1.04086,839
2022.12.01,01:00,1.04086,1.04190,1.04081,1.04178,706
2022.12.01,01:15,1.04179,1.04192,1.04107,1.04126,704
2022.12.01,01:30,1.04125,1.04297,1.04124,1.04258,914
2022.12.01,01:45,1.04258,1.04270,1.04230,1.04231,918
2022.12.01,02:00,1.04231,1.04299,1.04219,1.04267,1484
2022.12.01,02:15,1.04267,1.04324,1.04245,1.04290,1373
2022.12.01,02:30,1.04288,1.04327,1.04266,1.04319,893
2022.12.01,02:45,1.04320,1.04393,1.04302,1.04380,1386
2022.12.01,03:00,1.04379,1.04477,1.04346,1.04408,1510
2022.12.01,03:15,1.04410,1.04416,1.04289,1.04337,1179
2022.12.01,03:30,1.04335,1.04354,1.04245,1.04264,1130
2022.12.01,03:45,1.04264,1.04320,1.04255,1.04261,1305
2022.12.01,04:00,1.04261,1.04262,1.04203,1.04208,1065
2022.12.01,04:15,1.04208,1.04293,1.04191,1.04292,861
2022.12.01,04:30,1.04291,1.04307,1.04239,1.04245,1186
2022.12.01,04:45,1.04245,1.04284,1.04233,1.04262,927
2022.12.01,05:00,1.04261,1.04299,1.04232,1.04244,918
2022.12.01,05:15,1.04245,1.04304,1.04243,1.04244,792
2022.12.01,05:30,1.04247,1.04328,1.04247,1.04300,598
2022.12.01,05:45,1.04299,1.04324,1.04278,1.04317,673
2022.12.01,06:00,1.04317,1.04317,1.04260,1.04291,569
2022.12.01,06:15,1.04292,1.04340,1.04285,1.04330,569
2022.12.01,06:30,1.04329,1.04409,1.04324,1.04401,563
2022.12.01,06:45,1.04401,1.04423,1.04367,1.04393,481
2022.12.01,07:00,1.04392,1.04442,1.04378,1.04442,666
2022.12.01,07:15,1.04441,1.04482,1.04424,1.04438,1493
2022.12.01,07:30,1.04438,1.04515,1.04428,1.04501,1189
2022.12.01,07:45,1.04502,1.04505,1.04409,1.04458,954
2022.12.01,08:00,1.04457,1.04470,1.04419,1.04433,1284
2022.12.01,08:15,1.04434,1.04455,1.04407,1.04423,998
2022.12.01,08:30,1.04420,1.04517,1.04414,1.04489,649
2022.12.01,08:45,1.04490,1.04565,1.04477,1.04558,925
2022.12.01,09:00,1.04560,1.04590,1.04446,1.04473,1558
2022.12.01,09:15,1.04474,1.04638,1.04470,1.04487,1539
2022.12.01,09:30,1.04488,1.04497,1.04353,1.04366,1407
2022.12.01,09:45,1.04367,1.04427,1.03942,1.04034,2968
2022.12.01,10:00,1.04035,1.04240,1.03930,1.04235,3269
2022.12.01,10:15,1.04238,1.04277,1.04035,1.04109,2160
2022.12.01,10:30,1.04109,1.04319,1.04106,1.04302,2123
2022.12.01,10:45,1.04303,1.04466,1.04270,1.04443,1979
2022.12.01,11:00,1.04443,1.04467,1.04268,1.04360,1814
2022.12.01,11:15,1.04361,1.04448,1.04334,1.04400,1483
2022.12.01,11:30,1.04399,1.04408,1.04291,1.04355,1668
2022.12.01,11:45,1.04356,1.04425,1.04316,1.04415,1531
2022.12.01,12:00,1.04414,1.04497,1.04377,1.04460,1441
2022.12.01,12:15,1.04459,1.04491,1.04409,1.04428,1183
2022.12.01,12:30,1.04428,1.04429,1.04272,1.04282,1150
2022.12.01,12:45,1.04283,1.04384,1.04183,1.04202,1375
2022.12.01,13:00,1.04201,1.04309,1.04179,1.04290,1274
2022.12.01,13:15,1.04291,1.04345,1.04251,1.04343,966
2022.12.01,13:30,1.04341,1.04405,1.04338,1.04370,1110
2022.12.01,13:45,1.04370,1.04380,1.04287,1.04375,1072
2022.12.01,14:00,1.04374,1.04497,1.04370,1.04410,1260
2022.12.01,14:15,1.04411,1.04499,1.04362,1.04496,1173
2022.12.01,14:30,1.04495,1.04540,1.04462,1.04504,1275
2022.12.01,14:45,1.04505,1.04547,1.04439,1.04448,1718
2022.12.01,15:00,1.04447,1.04544,1.04346,1.04538,1422
2022.12.01,15:15,1.04537,1.04760,1.04508,1.04695,1697
2022.12.01,15:30,1.04694,1.05137,1.04603,1.04981,4053
2022.12.01,15:45,1.04979,1.05055,1.04795,1.04895,3213
2022.12.01,16:00,1.04894,1.05063,1.04847,1.05055,2770
2022.12.01,16:15,1.05055,1.05089,1.04946,1.05051,2440
2022.12.01,16:30,1.05050,1.05173,1.05005,1.05102,2739
2022.12.01,16:45,1.05103,1.05291,1.05103,1.05228,3148
2022.12.01,17:00,1.05254,1.05336,1.04997,1.05079,4348
2022.12.01,17:15,1.05081,1.05094,1.04838,1.04923,4118
2022.12.01,17:30,1.04923,1.04992,1.04810,1.04950,3564
2022.12.01,17:45,1.04950,1.05073,1.04713,1.04872,3926
2022.12.01,18:00,1.04871,1.04976,1.04821,1.04949,2566
2022.12.01,18:15,1.04949,1.05023,1.04887,1.04907,1833
2022.12.01,18:30,1.04906,1.05088,1.04905,1.05048,2423
2022.12.01,18:45,1.05049,1.05069,1.04924,1.04975,2076
2022.12.01,19:00,1.04973,1.04973,1.04696,1.04743,2032
2022.12.01,19:15,1.04744,1.05003,1.04699,1.04991,2025
2022.12.01,19:30,1.04990,1.05089,1.04989,1.05041,1993
2022.12.01,19:45,1.05042,1.05126,1.05031,1.05075,1981
2022.12.01,20:00,1.05073,1.05191,1.05071,1.05146,1482
2022.12.01,20:15,1.05147,1.05151,1.05044,1.05079,1489
2022.12.01,20:30,1.05078,1.05122,1.05044,1.05107,1347
2022.12.01,20:45,1.05109,1.05141,1.05028,1.05078,1072
2022.12.01,21:00,1.05077,1.05095,1.04961,1.05070,1343
2022.12.01,21:15,1.05070,1.05126,1.05060,1.05064,1082
2022.12.01,21:30,1.05064,1.05136,1.05037,1.05105,981
2022.12.01,21:45,1.05106,1.05199,1.05098,1.05187,1151
2022.12.01,22:00,1.05186,1.05204,1.05120,1.05127,1066
2022.12.01,22:15,1.05128,1.05183,1.05123,1.05174,763
2022.12.01,22:30,1.05173,1.05300,1.05172,1.05300,768
2022.12.01,22:45,1.05301,1.05303,1.05240,1.05242,1004
2022.12.01,23:00,1.05241,1.05256,1.05224,1.05240,386
2022.12.01,23:15,1.05242,1.05252,1.05219,1.05237,416
2022.12.01,23:30,1.05238,1.05263,1.05238,1.05257,301
2022.12.01,23:45,1.05258,1.05292,1.05258,1.05263,220
2022.12.02,00:00,1.05246,1.05246,1.05159,1.05188,40
2022.12.02,00:15,1.05190,1.05233,1.05184,1.05229,1001
2022.12.02,00:30,1.05228,1.05242,1.05224,1.05229,313
2022.12.02,00:45,1.05229,1.05238,1.05194,1.05218,332
2022.12.02,01:00,1.05218,1.05378,1.05200,1.05376,515
2022.12.02,01:15,1.05376,1.05394,1.05305,1.05326,803
2022.12.02,01:30,1.05327,1.05333,1.05253,1.05255,432
2022.12.02,01:45,1.05256,1.05289,1.05251,1.05280,421
2022.12.02,02:00,1.05280,1.05280,1.05205,1.05213,747
2022.12.02,02:15,1.05212,1.05215,1.05140,1.05149,746
2022.12.02,02:30,1.05148,1.05157,1.05117,1.05128,596
2022.12.02,02:45,1.05129,1.05135,1.05074,1.05102,774
2022.12.02,03:00,1.05100,1.05144,1.05065,1.05093,604
2022.12.02,03:15,1.05097,1.05160,1.05097,1.05116,576
2022.12.02,03:30,1.05117,1.05173,1.05088,1.05128,773
2022.12.02,03:45,1.05129,1.05165,1.05079,1.05134,866
2022.12.02,04:00,1.05133,1.05169,1.05101,1.05115,964
2022.12.02,04:15,1.05118,1.05129,1.05052,1.05099,853
2022.12.02,04:30,1.05099,1.05129,1.05072,1.05094,1051
2022.12.02,04:45,1.05094,1.05128,1.05066,1.05118,1010
2022.12.02,05:00,1.05119,1.05161,1.05099,1.05160,895
2022.12.02,05:15,1.05162,1.05192,1.05104,1.05191,707
2022.12.02,05:30,1.05191,1.05231,1.05183,1.05211,406
2022.12.02,05:45,1.05213,1.05257,1.05213,1.05244,523
2022.12.02,06:00,1.05245,1.05261,1.05215,1.05218,484
2022.12.02,06:15,1.05220,1.05249,1.05199,1.05229,577
2022.12.02,06:30,1.05230,1.05258,1.05204,1.05206,650
2022.12.02,06:45,1.05207,1.05239,1.05166,1.05234,621
2022.12.02,07:00,1.05233,1.05282,1.05216,1.05280,749
2022.12.02,07:15,1.05281,1.05284,1.05222,1.05247,530
2022.12.02,07:30,1.05247,1.05248,1.05182,1.05219,838
2022.12.02,07:45,1.05220,1.05281,1.05215,1.05232,838
2022.12.02,08:00,1.05233,1.05281,1.05230,1.05274,865
2022.12.02,08:15,1.05275,1.05358,1.05257,1.05337,908
2022.12.02,08:30,1.05336,1.05352,1.05290,1.05294,779
2022.12.02,08:45,1.05295,1.05332,1.05275,1.05277,759
2022.12.02,09:00,1.05278,1.05336,1.05240,1.05287,1506
2022.12.02,09:15,1.05288,1.05328,1.05245,1.05285,1753
2022.12.02,09:30,1.05284,1.05423,1.05269,1.05407,1278
2022.12.02,09:45,1.05408,1.05412,1.05270,1.05293,1230
2022.12.02,10:00,1.05294,1.05304,1.05131,1.05218,1971
2022.12.02,10:15,1.05217,1.05318,1.05187,1.05288,1647
2022.12.02,10:30,1.05285,1.05450,1.05247,1.05369,1956
2022.12.02,10:45,1.05370,1.05436,1.05337,1.05355,2144
2022.12.02,11:00,1.05354,1.05402,1.05309,1.05350,1928
2022.12.02,11:15,1.05351,1.05355,1.05237,1.05266,1575
2022.12.02,11:30,1.05265,1.05282,1.05191,1.05245,1507
2022.12.02,11:45,1.05245,1.05316,1.05151,1.05298,1457
2022.12.02,12:00,1.05299,1.05300,1.05161,1.05188,1562
2022.12.02,12:15,1.05190,1.05297,1.05166,1.05268,1028
2022.12.02,12:30,1.05268,1.05301,1.05237,1.05239,1055
